participation_ratio,variance_activation_derivatives,average_state_entropy,active_information_storage,transfer_entropy,mean_correlation,task,process_count,trial,spectral_radius,scale,base_nmse
1.1846710311724316,2.5376881128854698e-12,-5.696258633326303,0.023050400562731464,0.025787926993747677,0.7930718618919887,delay,1,0,0.3142857142857143,0.003727593720314938,1.0007125811717417
1.1846710311724316,2.5376881128854698e-12,-5.696258633326303,0.023050400562731464,0.025787926993747677,0.7930718618919887,delay_polynomial,1,0,0.3142857142857143,0.003727593720314938,1.0007125811717417
1.1846710311724316,2.5376881128854698e-12,-5.696258633326303,0.023050400562731464,0.025787926993747677,0.7930718618919887,polynomial,1,0,0.3142857142857143,0.003727593720314938,0.0030921125833925883
1.1846710311724316,2.5376881128854698e-12,-5.696258633326303,0.023050400562731464,0.025787926993747677,0.7930718618919887,narma,1,0,0.3142857142857143,0.003727593720314938,0.5595444636052999
1.371492701926466,3.145613336550705e-12,-5.619956990230648,0.028234884420488448,0.03539563869206321,0.7095166886401878,delay,1,0,0.4285714285714286,0.003727593720314938,1.0003531125794025
1.371492701926466,3.145613336550705e-12,-5.619956990230648,0.028234884420488448,0.03539563869206321,0.7095166886401878,delay_polynomial,1,0,0.4285714285714286,0.003727593720314938,1.0003531125794025
1.371492701926466,3.145613336550705e-12,-5.619956990230648,0.028234884420488448,0.03539563869206321,0.7095166886401878,polynomial,1,0,0.4285714285714286,0.003727593720314938,0.0031034880194284707
1.371492701926466,3.145613336550705e-12,-5.619956990230648,0.028234884420488448,0.03539563869206321,0.7095166886401878,narma,1,0,0.4285714285714286,0.003727593720314938,0.5594960290278017
1.6691989555929039,4.2397309596839895e-12,-5.529463662967377,0.031507435905603114,0.04390539276993568,0.6274974765796124,delay,1,0,0.5428571428571429,0.003727593720314938,0.9911821852477571
1.6691989555929039,4.2397309596839895e-12,-5.529463662967377,0.031507435905603114,0.04390539276993568,0.6274974765796124,delay_polynomial,1,0,0.5428571428571429,0.003727593720314938,0.9911821852477571
1.6691989555929039,4.2397309596839895e-12,-5.529463662967377,0.031507435905603114,0.04390539276993568,0.6274974765796124,polynomial,1,0,0.5428571428571429,0.003727593720314938,0.003105901202242564
1.6691989555929039,4.2397309596839895e-12,-5.529463662967377,0.031507435905603114,0.04390539276993568,0.6274974765796124,narma,1,0,0.5428571428571429,0.003727593720314938,0.5559097015351517
2.165339866009433,6.4154624645548584e-12,-5.4157433422978185,0.03359516092370454,0.0467183918144721,0.5429250536765695,delay,1,0,0.6571428571428573,0.003727593720314938,0.6969731522589742
2.165339866009433,6.4154624645548584e-12,-5.4157433422978185,0.03359516092370454,0.0467183918144721,0.5429250536765695,delay_polynomial,1,0,0.6571428571428573,0.003727593720314938,0.6969731522589742
2.165339866009433,6.4154624645548584e-12,-5.4157433422978185,0.03359516092370454,0.0467183918144721,0.5429250536765695,polynomial,1,0,0.6571428571428573,0.003727593720314938,0.0031024051671297136
2.165339866009433,6.4154624645548584e-12,-5.4157433422978185,0.03359516092370454,0.0467183918144721,0.5429250536765695,narma,1,0,0.6571428571428573,0.003727593720314938,0.43364982854500034
3.107845046988741,1.1822601686401369e-11,-5.260043834183234,0.03437032494233562,0.041482791679678284,0.44930994769255383,delay,1,0,0.7714285714285716,0.003727593720314938,0.0509208234890658
3.107845046988741,1.1822601686401369e-11,-5.260043834183234,0.03437032494233562,0.041482791679678284,0.44930994769255383,delay_polynomial,1,0,0.7714285714285716,0.003727593720314938,0.0509208234890658
3.107845046988741,1.1822601686401369e-11,-5.260043834183234,0.03437032494233562,0.041482791679678284,0.44930994769255383,polynomial,1,0,0.7714285714285716,0.003727593720314938,0.0031043389129999724
3.107845046988741,1.1822601686401369e-11,-5.260043834183234,0.03437032494233562,0.041482791679678284,0.44930994769255383,narma,1,0,0.7714285714285716,0.003727593720314938,0.16229508183381341
5.327121505741165,3.388884452658398e-11,-5.010486352911695,0.03444913959048204,0.03144092100407475,0.3430547656702655,delay,1,0,0.8857142857142857,0.003727593720314938,0.012832632577300713
5.327121505741165,3.388884452658398e-11,-5.010486352911695,0.03444913959048204,0.03144092100407475,0.3430547656702655,delay_polynomial,1,0,0.8857142857142857,0.003727593720314938,0.012832632577300713
5.327121505741165,3.388884452658398e-11,-5.010486352911695,0.03444913959048204,0.03144092100407475,0.3430547656702655,polynomial,1,0,0.8857142857142857,0.003727593720314938,0.003120255039903055
5.327121505741165,3.388884452658398e-11,-5.010486352911695,0.03444913959048204,0.03144092100407475,0.3430547656702655,narma,1,0,0.8857142857142857,0.003727593720314938,0.1523416183188594
6.0785214550075315,1.9486633920246215e-09,-4.121504179974656,0.030981771227518187,0.03941274983945044,0.2989903695486063,delay,1,0,1.0,0.003727593720314938,0.013410302937337948
6.0785214550075315,1.9486633920246215e-09,-4.121504179974656,0.030981771227518187,0.03941274983945044,0.2989903695486063,delay_polynomial,1,0,1.0,0.003727593720314938,0.013410302937337948
6.0785214550075315,1.9486633920246215e-09,-4.121504179974656,0.030981771227518187,0.03941274983945044,0.2989903695486063,polynomial,1,0,1.0,0.003727593720314938,0.003154110218499174
6.0785214550075315,1.9486633920246215e-09,-4.121504179974656,0.030981771227518187,0.03941274983945044,0.2989903695486063,narma,1,0,1.0,0.003727593720314938,0.15328454114169002
2.034809225492367,0.01002989796434715,0.315655021834913,0.032828644229099806,0.26252131500390524,0.6141767661204619,delay,1,0,1.1142857142857143,0.003727593720314938,0.15420305377775043
2.034809225492367,0.01002989796434715,0.315655021834913,0.032828644229099806,0.26252131500390524,0.6141767661204619,delay_polynomial,1,0,1.1142857142857143,0.003727593720314938,0.15420305377775043
